review,rating,date,bank,source,sentiment_label,sentiment_score,theme_categories,review_id
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.998016357421875,User Interface & Experience;Features,628
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9964292645454408,Features,629
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,Bank of Abyssinia,Google Play,NEGATIVE,0.6597367525100708,Other,630
Good,3,2024-10-03,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,631
Worest app,1,2024-10-03,Bank of Abyssinia,Google Play,NEGATIVE,0.7789779305458069,Other,632
The worest app ever,1,2024-10-03,Bank of Abyssinia,Google Play,POSITIVE,0.9535900950431824,Other,633
አሪፍ ነው በርቱልን,5,2024-10-02,Bank of Abyssinia,Google Play,NEGATIVE,0.8337253928184509,Other,634
Wwwerrr,5,2024-10-02,Bank of Abyssinia,Google Play,NEGATIVE,0.8502517938613892,Other,635
ጀማል ውቀቱ,5,2024-09-30,Bank of Abyssinia,Google Play,NEGATIVE,0.7850591540336609,Other,636
Great For Financial company,5,2024-09-30,Bank of Abyssinia,Google Play,POSITIVE,0.9998703002929688,Other,637
Very easy to use,5,2024-09-30,Bank of Abyssinia,Google Play,POSITIVE,0.999142289161682,Other,638
The App's crash always.. Error.....,3,2024-09-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9996880292892456,Other,639
This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26,Bank of Abyssinia,Google Play,NEGATIVE,0.998582124710083,User Interface & Experience;Features,640
nice,5,2024-09-26,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,Other,641
Great UI and seamless UX. I love it!!,5,2024-09-25,Bank of Abyssinia,Google Play,POSITIVE,0.9998557567596436,User Interface & Experience,642
That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,2024-09-25,Bank of Abyssinia,Google Play,NEGATIVE,0.9941336512565612,Other,643
It's easy used to operate program and secured 👍👍,4,2024-09-25,Bank of Abyssinia,Google Play,NEGATIVE,0.9652976989746094,Other,644
I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,1,2024-09-21,Bank of Abyssinia,Google Play,NEGATIVE,0.9994741082191468,Other,645
Amazing,5,2024-09-19,Bank of Abyssinia,Google Play,POSITIVE,0.999875545501709,Other,646
Great app with great services,5,2024-09-19,Bank of Abyssinia,Google Play,POSITIVE,0.9998226761817932,Customer Support,647
Yes active user,5,2024-09-17,Bank of Abyssinia,Google Play,POSITIVE,0.9983929991722108,Other,648
Shameful,1,2024-09-17,Bank of Abyssinia,Google Play,NEGATIVE,0.998016357421875,Other,649
The worest app ever made i would not recommende for no one,1,2024-09-16,Bank of Abyssinia,Google Play,NEGATIVE,0.5611279010772705,Other,650
Good application,5,2024-09-16,Bank of Abyssinia,Google Play,POSITIVE,0.999854564666748,Other,651
I like,5,2024-09-16,Bank of Abyssinia,Google Play,POSITIVE,0.9998149275779724,Other,652
Good,5,2024-09-16,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,653
"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,2024-09-15,Bank of Abyssinia,Google Play,NEGATIVE,0.9988893866539,Transaction Performance,654
"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",1,2024-09-15,Bank of Abyssinia,Google Play,NEGATIVE,0.9993953704833984,Customer Support,655
የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),5,2024-09-14,Bank of Abyssinia,Google Play,NEGATIVE,0.8698037266731262,Other,656
It's not working. It needs a big update. Can't you update the app quickly?,1,2024-09-14,Bank of Abyssinia,Google Play,NEGATIVE,0.999777853488922,User Interface & Experience;Features,657
"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,2024-09-13,Bank of Abyssinia,Google Play,NEGATIVE,0.9925205707550048,Other,658
"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",1,2024-09-13,Bank of Abyssinia,Google Play,NEGATIVE,0.999325394630432,Other,659
Bes and freindly app,5,2024-09-13,Bank of Abyssinia,Google Play,NEGATIVE,0.9136509895324708,Other,660
It doesn't work.,1,2024-09-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9997761845588684,Other,661
"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",1,2024-09-11,Bank of Abyssinia,Google Play,NEGATIVE,0.9997968077659608,Other,662
How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,1,2024-09-11,Bank of Abyssinia,Google Play,NEGATIVE,0.9998114705085754,Transaction Performance,663
Good,5,2024-09-10,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,664
Smart technology,5,2024-09-10,Bank of Abyssinia,Google Play,POSITIVE,0.9998468160629272,Other,665
Yegema app tish🪨,1,2024-09-08,Bank of Abyssinia,Google Play,NEGATIVE,0.9501880407333374,Other,666
Ok,5,2024-09-07,Bank of Abyssinia,Google Play,POSITIVE,0.9997851252555848,Other,667
"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",1,2024-09-07,Bank of Abyssinia,Google Play,NEGATIVE,0.9996864795684814,Other,668
"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",1,2024-09-06,Bank of Abyssinia,Google Play,NEGATIVE,0.9997275471687316,Other,669
"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",1,2024-09-06,Bank of Abyssinia,Google Play,NEGATIVE,0.999210000038147,Other,670
Awesome application. But lately its crashing everytime i opened it.,4,2024-09-05,Bank of Abyssinia,Google Play,NEGATIVE,0.9127689599990844,Other,671
እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,2024-09-05,Bank of Abyssinia,Google Play,NEGATIVE,0.9639250636100768,Other,672
good,5,2024-09-05,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,673
Fast one,3,2024-09-04,Bank of Abyssinia,Google Play,POSITIVE,0.9994491934776306,Other,674
Nice looking app but a terrible user experience.,1,2024-09-03,Bank of Abyssinia,Google Play,NEGATIVE,0.9958102703094482,Other,675
The worest MB app ever!!🙄,1,2024-09-02,Bank of Abyssinia,Google Play,NEGATIVE,0.8734647035598755,Other,676
Very good,5,2024-09-01,Bank of Abyssinia,Google Play,POSITIVE,0.9998520612716676,Other,677
It is ok,5,2024-09-01,Bank of Abyssinia,Google Play,POSITIVE,0.9998496770858764,Other,678
Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,Bank of Abyssinia,Google Play,NEGATIVE,0.9987314343452454,Other,679
Good,5,2024-08-30,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,680
Apollo's,1,2024-08-29,Bank of Abyssinia,Google Play,POSITIVE,0.9974138736724854,Other,681
The worst experience ever,1,2024-08-29,Bank of Abyssinia,Google Play,NEGATIVE,0.999792754650116,Other,682
Hussenaliumar,5,2024-08-29,Bank of Abyssinia,Google Play,NEGATIVE,0.6654528975486755,Other,683
Good,3,2024-08-28,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,684
Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,2024-08-28,Bank of Abyssinia,Google Play,NEGATIVE,0.999367892742157,Account Access Issues,685
It is not work for my device,5,2024-08-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9997636675834656,Other,686
"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,2024-08-26,Bank of Abyssinia,Google Play,NEGATIVE,0.9990233182907104,Other,687
The worst app ever,1,2024-08-26,Bank of Abyssinia,Google Play,NEGATIVE,0.9997934699058532,Other,688
Good,5,2024-08-26,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,689
Betanya Gebre,3,2024-08-23,Bank of Abyssinia,Google Play,POSITIVE,0.8911885619163513,Other,690
I dont recommand it to any one,1,2024-08-23,Bank of Abyssinia,Google Play,NEGATIVE,0.9855504035949708,Other,691
Good,5,2024-08-22,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,692
Excellent app,5,2024-08-21,Bank of Abyssinia,Google Play,POSITIVE,0.9998356103897096,Other,693
"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",1,2024-08-20,Bank of Abyssinia,Google Play,NEGATIVE,0.9988825917243958,Account Access Issues;Features,694
ትርሃስ,5,2024-08-19,Bank of Abyssinia,Google Play,NEGATIVE,0.6970566511154175,Other,695
Gio,4,2024-08-19,Bank of Abyssinia,Google Play,POSITIVE,0.9969680905342102,Other,696
App isn't working,1,2024-08-18,Bank of Abyssinia,Google Play,NEGATIVE,0.9995692372322084,Other,697
Best app,5,2024-08-18,Bank of Abyssinia,Google Play,POSITIVE,0.999686598777771,Other,698
so far good but always it lugs,3,2024-08-17,Bank of Abyssinia,Google Play,NEGATIVE,0.982947051525116,Other,699
Don't trust this bank and its service.,1,2024-08-16,Bank of Abyssinia,Google Play,NEGATIVE,0.99963116645813,Customer Support,700
"I can not open and use the application,please help me!",5,2024-08-15,Bank of Abyssinia,Google Play,NEGATIVE,0.9995014667510986,Customer Support,701
Horrible,1,2024-08-14,Bank of Abyssinia,Google Play,NEGATIVE,0.9997841715812684,Other,702
Mostly not working 😑,1,2024-08-14,Bank of Abyssinia,Google Play,NEGATIVE,0.9995824694633484,Other,703
Good,5,2024-08-13,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,704
Awesome 👌,5,2024-08-12,Bank of Abyssinia,Google Play,POSITIVE,0.9998607635498048,Other,705
"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",3,2024-08-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9997915625572203,Other,706
Thank you,3,2024-08-12,Bank of Abyssinia,Google Play,POSITIVE,0.9998352527618408,Other,707
Very poor app b/c highly slow to open the app,1,2024-08-12,Bank of Abyssinia,Google Play,NEGATIVE,0.9998080134391784,Other,708
Ok,5,2024-08-12,Bank of Abyssinia,Google Play,POSITIVE,0.9997851252555848,Other,709
best,1,2024-08-11,Bank of Abyssinia,Google Play,POSITIVE,0.9997941851615906,Other,710
Best app,5,2024-08-11,Bank of Abyssinia,Google Play,POSITIVE,0.999686598777771,Other,711
Wedi Tekle .,5,2024-08-11,Bank of Abyssinia,Google Play,NEGATIVE,0.84212726354599,Other,712
Bad app📱👎👎👎,1,2024-08-11,Bank of Abyssinia,Google Play,NEGATIVE,0.9997676014900208,Other,713
Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,5,2024-08-11,Bank of Abyssinia,Google Play,NEGATIVE,0.9956488013267516,Other,714
Nice appp,5,2024-08-11,Bank of Abyssinia,Google Play,POSITIVE,0.9997910857200624,Other,715
ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,3,2024-08-10,Bank of Abyssinia,Google Play,NEGATIVE,0.952187716960907,Other,716
Gooood app my dear,5,2024-08-09,Bank of Abyssinia,Google Play,NEGATIVE,0.9005936980247498,Other,717
Harun tamam galanaa,3,2024-08-09,Bank of Abyssinia,Google Play,NEGATIVE,0.9410595893859864,Other,718
"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",1,2024-08-08,Bank of Abyssinia,Google Play,NEGATIVE,0.9998038411140442,Other,719
Gamebela,1,2024-08-08,Bank of Abyssinia,Google Play,POSITIVE,0.8994185328483582,Other,720
so poor app to use can't start up when open the app,1,2024-08-08,Bank of Abyssinia,Google Play,NEGATIVE,0.999744474887848,Other,721
"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",1,2024-08-07,Bank of Abyssinia,Google Play,NEGATIVE,0.9987001419067384,Other,722
Good job,5,2024-08-07,Bank of Abyssinia,Google Play,POSITIVE,0.999835729598999,Other,723
"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",1,2024-08-07,Bank of Abyssinia,Google Play,NEGATIVE,0.9998094439506532,Account Access Issues;Features,724
good,3,2024-08-07,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,725
Good,5,2024-08-07,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,726
Bad app .,1,2024-08-06,Bank of Abyssinia,Google Play,NEGATIVE,0.9997915625572203,Other,727
"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",1,2024-08-06,Bank of Abyssinia,Google Play,NEGATIVE,0.9994394183158876,Other,728
Review,5,2024-08-06,Bank of Abyssinia,Google Play,POSITIVE,0.9946893453598022,Other,729
Goood,4,2024-08-06,Bank of Abyssinia,Google Play,NEGATIVE,0.9943867921829224,Other,730
Ok,5,2024-08-06,Bank of Abyssinia,Google Play,POSITIVE,0.9997851252555848,Other,731
👎👎👎👎👎👎👎👎👎,1,2024-08-05,Bank of Abyssinia,Google Play,NEGATIVE,0.6970566511154175,Other,732
Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,1,2024-08-04,Bank of Abyssinia,Google Play,NEGATIVE,0.99793541431427,Other,733
The previous version is better it doesn't work,1,2024-08-04,Bank of Abyssinia,Google Play,NEGATIVE,0.9997755885124208,Other,734
"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",1,2024-08-03,Bank of Abyssinia,Google Play,NEGATIVE,0.9998201727867126,Other,735
ok,5,2024-08-03,Bank of Abyssinia,Google Play,POSITIVE,0.9997851252555848,Other,736
Nice,5,2024-08-03,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,Other,737
"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",1,2024-08-03,Bank of Abyssinia,Google Play,POSITIVE,0.9958856701850892,Other,738
Great,5,2024-08-03,Bank of Abyssinia,Google Play,POSITIVE,0.9998630285263062,Other,739
It's a useless app,1,2024-08-02,Bank of Abyssinia,Google Play,NEGATIVE,0.9998058676719666,Other,740
"It's not working as it was , so much need to improve, it was the best but not anymore",2,2024-08-01,Bank of Abyssinia,Google Play,NEGATIVE,0.9968530535697936,Other,741
Poor network,1,2024-08-01,Bank of Abyssinia,Google Play,NEGATIVE,0.9997891783714294,Other,742
Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,1,2024-07-31,Bank of Abyssinia,Google Play,NEGATIVE,0.9993754029273988,Other,743
The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1,2024-07-31,Bank of Abyssinia,Google Play,NEGATIVE,0.9953023195266724,Other,744
"It's not working totally, what a useless app is it,",1,2024-07-31,Bank of Abyssinia,Google Play,NEGATIVE,0.999817192554474,Other,745
"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",1,2024-07-31,Bank of Abyssinia,Google Play,NEGATIVE,0.9989368319511414,Other,746
this is so disappointing app 😞,1,2024-07-30,Bank of Abyssinia,Google Play,NEGATIVE,0.9998024106025696,Other,747
አቢስኒያ የሁሉም ምርጫ,5,2024-07-29,Bank of Abyssinia,Google Play,NEGATIVE,0.8337253928184509,Other,748
Ok,5,2024-07-29,Bank of Abyssinia,Google Play,POSITIVE,0.9997851252555848,Other,749
Nays,5,2024-07-28,Bank of Abyssinia,Google Play,NEGATIVE,0.9894010424613952,Other,750
The worst app,1,2024-07-28,Bank of Abyssinia,Google Play,NEGATIVE,0.9997969269752502,Other,751
it can't even open and only display error messages,1,2024-07-27,Bank of Abyssinia,Google Play,NEGATIVE,0.9993472695350648,Other,752
not active,1,2024-07-27,Bank of Abyssinia,Google Play,NEGATIVE,0.999765932559967,Other,753
To get good quality,5,2024-07-27,Bank of Abyssinia,Google Play,POSITIVE,0.999868392944336,Other,754
አይሰራም እኮ ምንድን ነው ችግሩ?,1,2024-07-26,Bank of Abyssinia,Google Play,NEGATIVE,0.9647620320320128,Other,755
uselss app dont download,1,2024-07-26,Bank of Abyssinia,Google Play,NEGATIVE,0.9977203011512756,Other,756
"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",1,2024-07-25,Bank of Abyssinia,Google Play,NEGATIVE,0.9997162222862244,Other,757
"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",1,2024-07-25,Bank of Abyssinia,Google Play,NEGATIVE,0.9991223216056824,Features,758
Corrupted and poor app,1,2024-07-24,Bank of Abyssinia,Google Play,NEGATIVE,0.9997439980506896,Other,759
Good,1,2024-07-24,Bank of Abyssinia,Google Play,POSITIVE,0.999816119670868,Other,760
When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,3,2024-07-24,Bank of Abyssinia,Google Play,NEGATIVE,0.999801218509674,Other,761
Nice,5,2024-07-24,Bank of Abyssinia,Google Play,POSITIVE,0.9998552799224854,Other,762
FIX YOUR Apollo!! You guys where the best 👌,1,2024-07-23,Bank of Abyssinia,Google Play,POSITIVE,0.999450385570526,Other,763
Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,1,2024-07-23,Bank of Abyssinia,Google Play,NEGATIVE,0.9994396567344666,Other,764
"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",1,2024-07-23,Bank of Abyssinia,Google Play,NEGATIVE,0.9997815489768982,Customer Support,765
Poor application. It turned off by itself,1,2024-07-23,Bank of Abyssinia,Google Play,NEGATIVE,0.999744474887848,Other,766
Okay,5,2024-07-23,Bank of Abyssinia,Google Play,POSITIVE,0.9997709393501282,Other,767
Allowed,5,2024-07-23,Bank of Abyssinia,Google Play,POSITIVE,0.9978752136230468,Other,768
It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,1,2024-07-23,Bank of Abyssinia,Google Play,NEGATIVE,0.9991043210029602,Other,769
we want international mobile banking,1,2024-07-22,Bank of Abyssinia,Google Play,POSITIVE,0.958784818649292,Other,770
"screenshot isn't working, Please modify it",2,2024-07-22,Bank of Abyssinia,Google Play,NEGATIVE,0.9996084570884703,Other,771
Naziriet measho 89160437,1,2024-07-21,Bank of Abyssinia,Google Play,NEGATIVE,0.9862651228904724,Other,772
Ahmed Mohammed husen,3,2024-07-21,Bank of Abyssinia,Google Play,POSITIVE,0.9124149680137634,Other,773
Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9996222257614136,Other,774
I have experiance,5,2024-07-19,Bank of Abyssinia,Google Play,NEGATIVE,0.8070299029350281,Other,775
The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,1,2024-07-19,Bank of Abyssinia,Google Play,NEGATIVE,0.9997739195823668,Other,776
Wow,5,2024-07-19,Bank of Abyssinia,Google Play,POSITIVE,0.999592125415802,Other,777
Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,1,2024-07-19,Bank of Abyssinia,Google Play,NEGATIVE,0.999760091304779,Features,778
ርይርፍ,3,2024-07-19,Bank of Abyssinia,Google Play,NEGATIVE,0.6970566511154175,Other,779
The previous application is much better than this one,1,2024-07-18,Bank of Abyssinia,Google Play,POSITIVE,0.9991149306297302,Other,780
"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",1,2024-07-18,Bank of Abyssinia,Google Play,NEGATIVE,0.9994294047355652,User Interface & Experience,781
mal,5,2024-07-16,Bank of Abyssinia,Google Play,NEGATIVE,0.9996137022972108,Other,782
It is not working at all,1,2024-07-16,Bank of Abyssinia,Google Play,NEGATIVE,0.9997811913490297,Other,783
Excellent,5,2024-07-16,Bank of Abyssinia,Google Play,POSITIVE,0.9998434782028198,Other,784
The poorest mobile banking survice ever. Only error reports frequently,1,2024-07-16,Bank of Abyssinia,Google Play,NEGATIVE,0.999705970287323,Other,785
Wow,5,2024-07-16,Bank of Abyssinia,Google Play,POSITIVE,0.999592125415802,Other,786
love,3,2025-06-05,Dashen Bank,Google Play,POSITIVE,0.9998735189437866,Other,787
መቸሸጠ,5,2025-06-03,Dashen Bank,Google Play,NEGATIVE,0.6970566511154175,Other,788
wow,5,2025-06-03,Dashen Bank,Google Play,POSITIVE,0.999592125415802,Other,789
gadaa,5,2025-06-01,Dashen Bank,Google Play,NEGATIVE,0.7211456894874573,Other,790
Massive upgrade from the Amole app.,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9646419882774352,Other,791
good,4,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,792
very good for this app,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9998138546943665,Other,793
top,5,2025-05-31,Dashen Bank,Google Play,POSITIVE,0.9997069239616394,Other,794
this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,Dashen Bank,Google Play,NEGATIVE,0.999607503414154,Features,795
Wow,5,2025-05-30,Dashen Bank,Google Play,POSITIVE,0.999592125415802,Other,796
good,5,2025-05-30,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,797
wow to it saff and this app,5,2025-05-30,Dashen Bank,Google Play,POSITIVE,0.998571276664734,Other,798
it too slow,3,2025-05-29,Dashen Bank,Google Play,NEGATIVE,0.9996801614761353,Other,799
ዳሽን ባንክ ይለያል,4,2025-05-28,Dashen Bank,Google Play,NEGATIVE,0.8337253928184509,Other,800
real life changer,5,2025-05-28,Dashen Bank,Google Play,POSITIVE,0.9997788071632384,Other,801
👍👍👍,5,2025-05-28,Dashen Bank,Google Play,NEGATIVE,0.6970566511154175,Other,802
good,5,2025-05-28,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,803
nice application,5,2025-05-27,Dashen Bank,Google Play,POSITIVE,0.9998229146003724,Other,804
good,5,2025-05-27,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,805
wow,5,2025-05-27,Dashen Bank,Google Play,POSITIVE,0.999592125415802,Other,806
useless app ever loading take long,1,2025-05-27,Dashen Bank,Google Play,NEGATIVE,0.9997350573539734,Other,807
"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Dashen Bank,Google Play,POSITIVE,0.999617338180542,Account Access Issues;Transaction Performance;User Interface & Experience,808
very useful App,1,2025-05-26,Dashen Bank,Google Play,POSITIVE,0.9995785355567932,Other,809
"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Dashen Bank,Google Play,NEGATIVE,0.8351491689682007,Features,810
Wawww,5,2025-05-24,Dashen Bank,Google Play,NEGATIVE,0.9418039321899414,Other,811
it is good but some times says duplicate transaction why?,5,2025-05-24,Dashen Bank,Google Play,NEGATIVE,0.9836630821228028,Other,812
very Nice,5,2025-05-23,Dashen Bank,Google Play,POSITIVE,0.9998563528060912,Other,813
its best,5,2025-05-23,Dashen Bank,Google Play,POSITIVE,0.9998121857643129,Other,814
it is not as good as to the other mobile bank app.,1,2025-05-22,Dashen Bank,Google Play,NEGATIVE,0.999786913394928,Other,815
"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Dashen Bank,Google Play,POSITIVE,0.9996517896652222,Other,816
wow,5,2025-05-20,Dashen Bank,Google Play,POSITIVE,0.999592125415802,Other,817
Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dashen Bank,Google Play,NEGATIVE,0.9939862489700316,Transaction Performance;Features,818
good,5,2025-05-20,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,819
its best,5,2025-05-19,Dashen Bank,Google Play,POSITIVE,0.9998121857643129,Other,820
The best app ever in finance sector,5,2025-05-18,Dashen Bank,Google Play,POSITIVE,0.9998089671134948,Other,821
Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,3,2025-05-18,Dashen Bank,Google Play,NEGATIVE,0.9983357787132264,Transaction Performance,822
dashen bank or dashen super app?,1,2025-05-17,Dashen Bank,Google Play,NEGATIVE,0.9937525391578674,Other,823
wowwwe app,5,2025-05-17,Dashen Bank,Google Play,POSITIVE,0.9829692244529724,Other,824
"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,2,2025-05-17,Dashen Bank,Google Play,NEGATIVE,0.9994332194328308,Account Access Issues;Transaction Performance,825
good,5,2025-05-16,Dashen Bank,Google Play,POSITIVE,0.999816119670868,Other,826
always lagging,1,2025-05-16,Dashen Bank,Google Play,NEGATIVE,0.9998013377189636,Other,827
Amazing Application...,5,2025-05-16,Dashen Bank,Google Play,POSITIVE,0.9998786449432372,Other,828
Fantastic,5,2025-05-16,Dashen Bank,Google Play,POSITIVE,0.9998743534088136,Other,829
"Dashen bank app is very good, but sometimes it is not working well",5,2025-05-15,Dashen Bank,Google Play,NEGATIVE,0.9976341724395752,Other,830
its my choice,5,2025-05-15,Dashen Bank,Google Play,POSITIVE,0.9962010979652404,Other,831
wow apo,5,2025-05-15,Dashen Bank,Google Play,POSITIVE,0.99947851896286,Other,832
awesome app keep going,5,2025-05-14,Dashen Bank,Google Play,POSITIVE,0.9998502731323242,Other,833
wow,5,2025-05-14,Dashen Bank,Google Play,POSITIVE,0.999592125415802,Other,834
👍,5,2025-05-14,Dashen Bank,Google Play,NEGATIVE,0.6970566511154175,Other,835
"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",5,2025-05-14,Dashen Bank,Google Play,POSITIVE,0.9992207288742064,Other,836
